frame_id,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,posture,action
17290,12,802,435,1113,659,prone lying,normal
17291,1,987,166,1181,253,standing,diet
17291,3,904,325,1170,452,side lying,normal
17291,6,1084,392,1209,585,side lying,normal
17291,12,798,434,1112,660,prone lying,normal
17292,1,987,166,1180,253,standing,diet
17292,3,902,326,1172,455,side lying,normal
17292,6,1084,395,1208,585,side lying,normal
17292,12,788,432,1109,662,prone lying,normal
17293,1,987,166,1180,253,standing,diet
17293,3,901,326,1175,458,side lying,normal
17293,6,1082,391,1209,585,side lying,normal
17293,12,779,430,1109,668,prone lying,normal
17294,1,986,166,1181,254,standing,diet
17294,3,900,325,1178,459,side lying,normal
17294,6,1081,389,1209,585,side lying,normal
17294,12,774,429,1111,673,prone lying,normal
17295,1,986,166,1181,254,standing,diet
17295,3,898,325,1181,462,side lying,normal
17295,6,1079,386,1209,585,side lying,normal
17295,12,776,428,1113,675,prone lying,normal
17296,1,986,166,1181,254,standing,diet
17296,3,898,325,1183,463,side lying,normal
17296,6,1078,386,1209,585,side lying,normal
17296,12,772,428,1111,679,prone lying,normal
17297,1,986,166,1181,254,standing,diet
17297,3,899,324,1183,463,side lying,normal
17297,6,1077,386,1208,585,side lying,normal
17297,12,767,428,1104,679,prone lying,normal
17298,1,986,166,1181,253,standing,diet
17298,3,899,324,1183,463,side lying,normal
17298,6,1076,385,1207,585,side lying,normal
17298,12,768,428,1101,677,prone lying,normal
17299,1,987,167,1180,253,standing,diet
17299,3,900,323,1183,462,side lying,normal
17299,6,1076,386,1207,585,side lying,normal
17299,12,765,427,1097,676,prone lying,normal
17300,1,987,167,1180,253,standing,diet
17300,3,900,323,1183,462,side lying,normal
17300,6,1075,386,1206,585,side lying,normal
17300,12,762,426,1097,677,prone lying,normal
17301,1,986,167,1180,253,standing,diet
17301,3,901,321,1183,461,side lying,normal
17301,6,1074,386,1206,585,side lying,normal
17301,12,759,424,1100,682,prone lying,normal
17302,1,986,167,1180,253,standing,diet
17302,3,904,321,1182,459,side lying,normal
17302,6,1074,387,1207,585,side lying,normal
17302,12,759,423,1102,684,prone lying,normal
17303,1,987,167,1180,253,standing,diet
17303,3,908,323,1179,457,side lying,normal
17303,6,1073,388,1206,585,side lying,normal
17303,12,757,422,1100,686,prone lying,normal
17304,1,987,167,1180,253,standing,diet
17304,3,911,323,1179,455,side lying,normal
17304,6,1073,389,1206,585,side lying,normal
17304,12,757,421,1099,685,prone lying,normal
17305,1,986,168,1181,253,standing,diet
17305,3,915,323,1178,453,side lying,normal
17305,6,1073,390,1207,586,side lying,normal
17305,12,755,420,1097,686,prone lying,normal
17306,1,986,168,1181,253,standing,diet
17306,3,920,323,1181,452,side lying,normal
17306,6,1073,390,1207,586,side lying,normal
17306,12,752,418,1094,687,prone lying,normal
17307,1,986,168,1181,253,standing,diet
17307,3,925,323,1181,452,side lying,normal
17307,6,1073,391,1208,586,side lying,normal
17307,9,934,272,1161,375,side lying,normal
17307,12,750,416,1092,687,prone lying,normal
17308,1,986,168,1181,253,standing,diet
17308,3,928,323,1182,451,side lying,normal
17308,6,1072,391,1208,586,side lying,normal
17308,9,934,271,1161,374,side lying,normal
17308,12,748,413,1090,687,prone lying,normal
17309,1,986,168,1181,253,standing,diet
17309,3,930,324,1182,450,side lying,normal
17309,6,1073,391,1209,586,side lying,normal
17309,9,934,271,1161,373,side lying,normal
17309,12,746,413,1087,688,prone lying,normal
17310,1,986,168,1181,253,standing,diet
17310,3,931,324,1181,450,side lying,normal
17310,6,1073,393,1209,586,side lying,normal
17310,9,935,272,1160,373,side lying,normal
17310,12,746,412,1085,687,prone lying,normal
17311,1,986,168,1181,253,standing,diet
17311,3,932,324,1180,449,side lying,normal
17311,6,1074,394,1209,586,side lying,normal
17311,9,935,273,1159,373,side lying,normal
17311,12,747,411,1084,688,prone lying,normal
17312,1,986,168,1181,253,standing,diet
17312,3,932,323,1180,448,side lying,normal
17312,6,1073,393,1210,586,side lying,normal
17312,9,936,273,1158,372,side lying,normal
17312,12,745,409,1082,688,prone lying,normal
17313,1,986,168,1181,253,standing,diet
17313,3,932,323,1178,448,side lying,normal
17313,6,1074,395,1209,586,side lying,normal
17313,12,743,406,1080,689,prone lying,normal
17314,1,986,168,1181,253,standing,diet
17314,3,931,323,1177,447,side lying,normal
17314,6,1073,395,1208,585,side lying,normal
17314,12,743,405,1078,690,prone lying,normal
17315,1,986,168,1181,253,standing,diet
17315,3,930,321,1179,448,side lying,normal
17315,6,1072,395,1208,585,side lying,normal
17315,12,742,402,1077,690,prone lying,normal
17316,1,986,168,1182,253,standing,diet
17316,3,931,321,1179,448,side lying,normal
17316,6,1072,395,1208,584,side lying,normal
17316,12,743,401,1075,690,prone lying,normal
17317,1,986,168,1182,253,standing,diet
17317,3,932,321,1179,447,side lying,normal
17317,6,1072,396,1208,584,side lying,normal
17317,12,744,399,1073,691,prone lying,normal
17318,1,986,168,1182,253,standing,diet
17318,3,932,321,1179,447,side lying,normal
17318,6,1071,396,1208,584,side lying,normal
17318,12,743,398,1069,690,prone lying,normal
17319,1,986,168,1181,253,standing,diet
17319,3,932,321,1179,447,side lying,normal
17319,6,1070,396,1209,584,side lying,normal
17319,12,740,397,1063,691,prone lying,normal
17320,1,985,168,1182,254,standing,diet
17320,3,932,320,1180,447,side lying,normal
17320,6,1070,396,1209,584,side lying,normal
17320,12,738,394,1058,690,prone lying,normal
17321,1,985,168,1182,254,standing,diet
17321,3,933,320,1179,446,side lying,normal
17321,4,958,528,1108,656,side lying,normal
17321,6,1071,396,1210,585,side lying,normal
17321,12,736,391,1054,691,prone lying,normal
17322,1,985,168,1183,254,standing,diet
17322,3,934,321,1179,446,side lying,normal
17322,4,958,527,1108,656,side lying,normal
17322,6,1070,396,1210,585,side lying,normal
17322,12,735,390,1049,690,prone lying,normal
17323,1,985,168,1183,255,standing,diet
17323,3,935,322,1179,446,side lying,normal
17323,4,958,527,1109,656,side lying,normal
17323,6,1070,396,1211,585,side lying,normal
17323,9,937,273,1161,371,side lying,normal
17323,12,734,388,1044,690,prone lying,normal
17324,1,985,168,1183,255,standing,diet
17324,3,935,322,1178,446,side lying,normal
17324,4,958,526,1108,657,side lying,normal
17324,6,1070,396,1210,585,side lying,normal
17324,9,935,273,1162,371,side lying,normal
17324,12,735,388,1041,690,prone lying,normal
17325,1,985,168,1183,255,standing,diet
17325,3,935,322,1177,445,side lying,normal
17325,4,958,527,1108,657,side lying,normal
17325,6,1070,396,1211,585,side lying,normal
17325,9,936,273,1162,371,side lying,normal
17325,12,736,387,1037,689,prone lying,normal
17326,1,985,168,1183,255,standing,diet
17326,3,935,323,1176,445,side lying,normal
17326,4,959,528,1107,657,side lying,normal
17326,6,1071,396,1210,585,side lying,normal
17326,9,935,273,1163,371,side lying,normal
17326,12,737,387,1035,689,prone lying,normal
17327,1,985,168,1183,255,standing,diet
17327,3,934,323,1177,445,side lying,normal
17327,4,959,529,1107,657,side lying,normal
17327,6,1071,396,1211,584,side lying,normal
17327,9,934,273,1163,371,side lying,normal
17327,12,738,387,1033,689,prone lying,normal
17328,1,985,168,1183,255,standing,diet
17328,3,934,323,1177,445,side lying,normal
17328,4,960,530,1107,657,side lying,normal
17328,6,1071,397,1211,584,side lying,normal
17328,9,933,273,1162,371,side lying,normal
17328,12,740,387,1032,688,prone lying,normal
17329,1,985,168,1183,255,standing,diet
17329,3,933,323,1177,445,side lying,normal
17329,4,960,531,1106,657,side lying,normal
17329,6,1071,397,1211,584,side lying,normal
17329,9,933,273,1162,371,side lying,normal
17329,12,742,387,1031,688,prone lying,normal
17330,1,985,168,1183,255,standing,diet
17330,3,934,323,1177,445,side lying,normal
17330,4,960,532,1106,657,side lying,normal
17330,6,1071,397,1211,584,side lying,normal
17330,9,932,273,1162,371,side lying,normal
17330,12,744,387,1030,687,prone lying,normal
17331,1,985,168,1183,255,standing,diet
17331,3,933,323,1177,445,side lying,normal
17331,4,960,532,1105,656,side lying,normal
17331,6,1071,396,1211,584,side lying,normal
17331,9,931,272,1162,371,side lying,normal
17331,12,744,386,1028,687,prone lying,normal
17332,1,985,168,1183,255,standing,diet
17332,3,933,323,1177,445,side lying,normal
17332,4,959,531,1106,656,side lying,normal
17332,6,1071,396,1211,584,side lying,normal
17332,9,930,272,1162,372,side lying,normal
17332,12,745,386,1027,687,prone lying,normal
17333,1,985,168,1182,255,standing,diet
17333,3,933,323,1177,445,side lying,normal
17333,4,959,530,1106,655,side lying,normal
17333,6,1070,396,1211,584,side lying,normal
17333,9,930,272,1162,372,side lying,normal
17333,12,747,386,1027,686,prone lying,normal
17334,1,985,168,1182,255,standing,diet
17334,3,933,322,1178,445,side lying,normal
17334,4,958,529,1107,655,side lying,normal
17334,6,1071,396,1211,584,side lying,normal
17334,12,747,386,1027,687,prone lying,normal
17335,1,985,168,1182,255,standing,diet
17335,3,932,321,1179,445,side lying,normal
17335,4,958,529,1107,656,side lying,normal
17335,6,1071,397,1211,584,side lying,normal
17335,12,748,385,1026,687,prone lying,normal
17336,1,985,168,1182,255,standing,diet
17336,3,932,321,1178,445,side lying,normal
17336,4,957,529,1108,656,side lying,normal
17336,6,1071,397,1211,584,side lying,normal
17336,12,749,386,1025,687,prone lying,normal
17337,1,985,168,1182,255,standing,diet
17337,3,932,320,1179,445,side lying,normal
17337,4,957,528,1108,656,side lying,normal
17337,6,1071,397,1211,584,side lying,normal
17337,12,749,385,1025,687,prone lying,normal
17338,1,985,168,1182,255,standing,diet
17338,3,932,319,1180,445,side lying,normal
17338,4,958,529,1107,657,side lying,normal
17338,6,1071,397,1211,584,side lying,normal
17338,12,751,384,1025,687,prone lying,normal
17339,1,985,168,1182,255,standing,diet
17339,3,935,322,1179,447,side lying,normal
17339,4,957,529,1108,657,side lying,normal
17339,6,1070,395,1212,584,side lying,normal
17339,9,930,271,1163,372,side lying,normal
17339,12,751,384,1025,687,prone lying,normal
17340,1,985,168,1182,255,standing,diet
17340,3,933,319,1184,447,side lying,normal
17340,4,957,529,1108,657,side lying,normal
17340,6,1070,393,1212,584,side lying,normal
17340,9,930,271,1163,373,side lying,normal
17340,12,751,383,1024,688,prone lying,normal
17341,1,984,168,1182,255,standing,diet
17341,3,932,318,1187,449,side lying,normal
17341,4,956,528,1109,658,side lying,normal
17341,6,1069,389,1213,584,side lying,normal
17341,12,751,382,1023,688,prone lying,normal
17342,1,984,168,1182,255,standing,diet
17342,3,930,317,1193,453,side lying,normal
17342,4,956,526,1109,658,side lying,normal
17342,6,1067,385,1214,585,side lying,normal
17342,12,751,381,1022,688,prone lying,normal
17343,1,984,168,1182,255,standing,diet
17343,3,928,318,1194,458,side lying,normal
17343,4,953,520,1113,658,side lying,normal
17343,6,1067,383,1214,585,side lying,normal
17343,12,751,380,1022,688,prone lying,normal
17344,1,984,167,1183,255,standing,diet
17344,3,926,319,1196,462,side lying,normal
17344,4,956,525,1110,658,side lying,normal
17344,6,1067,384,1213,585,side lying,normal
17344,12,751,380,1022,689,prone lying,normal
17345,1,984,167,1183,255,standing,diet
17345,3,924,320,1194,465,side lying,normal
17345,4,958,528,1107,658,side lying,normal
17345,6,1068,385,1212,585,side lying,normal
17345,12,751,380,1021,689,prone lying,normal
17346,1,985,167,1182,254,standing,diet
17346,3,919,320,1196,471,side lying,normal
17346,4,959,530,1106,658,side lying,normal
17346,6,1068,386,1212,585,side lying,normal
17346,12,752,380,1021,690,prone lying,normal
17347,1,984,167,1183,254,standing,diet
17347,3,917,320,1198,473,side lying,normal
17347,4,959,531,1106,658,side lying,normal
17347,5,923,322,1184,481,standing,normal
17347,6,1070,387,1212,585,side lying,normal
17347,12,752,381,1022,693,prone lying,normal
17348,1,984,167,1183,254,standing,diet
17348,4,958,529,1107,658,side lying,normal
17348,5,923,321,1182,486,standing,normal
17348,6,1070,386,1213,585,side lying,normal
17348,12,753,381,1022,696,prone lying,normal
17349,1,983,166,1183,254,standing,diet
17349,4,957,527,1108,658,side lying,normal
17349,5,924,321,1183,492,standing,normal
17349,6,1071,385,1213,585,side lying,normal
17349,12,755,381,1023,696,prone lying,normal
17350,1,984,167,1181,254,standing,diet
17350,4,953,518,1113,658,side lying,normal
17350,5,921,320,1184,499,standing,normal
17350,6,1070,383,1213,585,side lying,normal
17350,9,919,271,1174,385,side lying,normal
17350,12,755,381,1021,696,prone lying,normal
17351,1,984,167,1181,254,standing,diet
17351,4,951,513,1115,658,side lying,normal
17351,5,918,318,1185,506,standing,normal
17351,6,1069,379,1214,585,side lying,normal
17351,9,918,271,1175,386,side lying,normal
17351,12,756,380,1017,693,prone lying,normal
17352,1,984,167,1181,254,standing,diet
17352,4,950,510,1116,658,side lying,normal
17352,5,917,318,1183,510,standing,normal
17352,6,1068,378,1213,584,side lying,normal
17352,12,755,378,1015,690,prone lying,normal
17353,1,984,167,1181,253,standing,diet
17353,4,951,509,1116,657,side lying,normal
17353,5,917,320,1179,515,standing,normal
17353,6,1068,380,1211,584,side lying,normal
17353,12,755,375,1014,689,prone lying,normal
17354,1,984,166,1181,253,standing,diet
17354,4,954,513,1113,656,side lying,normal
17354,5,916,319,1176,519,standing,normal
17354,6,1066,381,1209,585,side lying,normal
17354,12,753,371,1012,689,prone lying,normal
17355,1,983,166,1181,253,standing,diet
17355,4,955,514,1112,656,side lying,normal
17355,5,916,319,1174,522,standing,normal
17355,6,1065,382,1208,585,side lying,normal
17355,12,751,368,1010,689,prone lying,normal
17356,1,983,166,1181,253,standing,diet
17356,4,962,528,1104,656,side lying,normal
17356,5,913,318,1176,525,standing,normal
17356,6,1067,383,1208,585,side lying,normal
17356,8,956,317,1133,527,prone lying,normal
17356,12,750,367,1008,692,prone lying,normal
17357,1,982,166,1182,254,standing,diet
17357,4,963,531,1103,656,side lying,normal
17357,6,1071,383,1211,585,side lying,normal
17357,8,952,318,1134,529,prone lying,normal
17357,12,749,365,1006,693,prone lying,normal
17358,1,982,166,1182,254,standing,diet
17358,4,963,532,1103,655,side lying,normal
17358,6,1075,383,1213,585,side lying,normal
17358,8,950,319,1135,532,prone lying,normal
17358,12,749,363,1005,691,prone lying,normal
17359,1,982,166,1182,254,standing,diet
17359,4,963,534,1103,656,side lying,normal
17359,6,1078,385,1213,585,side lying,normal
17359,8,948,319,1136,537,prone lying,normal
17359,12,748,360,1003,692,prone lying,normal
17360,1,982,166,1182,255,standing,diet
17360,4,961,532,1105,658,side lying,normal
17360,6,1079,385,1213,584,side lying,normal
17360,8,946,317,1137,541,prone lying,normal
17360,12,749,356,1002,689,prone lying,normal
17361,1,982,166,1182,255,standing,diet
17361,4,961,532,1105,658,side lying,normal
17361,6,1081,385,1213,584,side lying,normal
17361,8,945,318,1136,544,prone lying,normal
17361,12,750,353,1001,687,prone lying,normal
17362,1,982,166,1182,255,standing,diet
17362,3,931,273,1162,399,side lying,normal
17362,4,960,531,1106,659,side lying,normal
17362,6,1082,386,1213,585,side lying,normal
17362,8,944,320,1135,547,prone lying,normal
17362,12,754,351,1002,687,prone lying,normal
17363,1,982,166,1182,255,standing,diet
17363,3,932,272,1160,396,side lying,normal
17363,4,959,531,1107,659,side lying,normal
17363,6,1082,386,1212,585,side lying,normal
17363,8,944,321,1134,547,prone lying,normal
17363,12,774,347,1015,687,prone lying,normal
17364,1,982,166,1182,255,standing,diet
17364,3,932,270,1159,393,side lying,normal
17364,4,960,532,1107,660,side lying,normal
17364,6,1083,386,1212,585,side lying,normal
17364,8,942,319,1134,548,prone lying,normal
17364,12,788,346,1021,687,prone lying,normal
17365,1,982,166,1182,255,standing,diet
17365,4,961,534,1106,659,side lying,normal
17365,6,1083,386,1211,585,side lying,normal
17365,8,939,317,1133,550,prone lying,normal
17365,10,1131,310,1197,458,prone lying,normal
17365,12,796,343,1022,687,prone lying,normal
17366,1,982,166,1182,255,standing,diet
17366,3,932,272,1160,395,side lying,normal
17366,4,962,535,1106,659,side lying,normal
17366,6,1083,386,1211,586,side lying,normal
17366,8,940,318,1134,554,prone lying,normal
17366,10,1130,309,1199,454,prone lying,normal
17366,12,800,339,1019,686,prone lying,normal
17367,1,982,166,1182,255,standing,diet
17367,3,932,272,1160,395,side lying,normal
17367,4,963,537,1106,660,side lying,normal
17367,6,1083,386,1211,587,side lying,normal
17367,8,942,320,1134,556,prone lying,normal
17367,10,1130,309,1199,451,prone lying,normal
17367,12,802,337,1015,684,prone lying,normal
17368,1,982,166,1182,255,standing,diet
17368,3,932,272,1160,395,side lying,normal
17368,4,965,539,1105,658,side lying,normal
17368,6,1083,386,1210,588,side lying,normal
17368,8,942,323,1131,556,prone lying,normal
17368,10,1130,309,1200,451,prone lying,normal
17368,12,803,335,1009,682,prone lying,normal
17369,1,982,166,1182,255,standing,diet
17369,3,932,272,1160,396,side lying,normal
17369,4,964,538,1105,656,side lying,normal
17369,6,1084,386,1210,588,side lying,normal
17369,8,942,324,1131,558,prone lying,normal
17369,10,1129,309,1201,456,prone lying,normal
17369,12,807,333,1007,680,prone lying,normal
17370,1,982,166,1182,255,standing,diet
17370,3,931,272,1160,396,side lying,normal
17370,4,964,536,1105,654,side lying,normal
17370,6,1083,386,1208,589,side lying,normal
17370,8,941,325,1132,562,prone lying,normal
17370,10,1129,309,1202,460,prone lying,normal
17370,12,811,332,1004,678,prone lying,normal
17371,1,982,166,1182,255,standing,diet
17371,3,930,272,1161,397,side lying,normal
17371,4,965,536,1106,654,side lying,normal
17371,6,1083,387,1208,589,side lying,normal
17371,8,941,324,1132,563,prone lying,normal
17371,10,1129,309,1202,461,prone lying,normal
17371,12,814,330,1004,678,prone lying,normal
17372,1,982,166,1182,255,standing,diet
17372,3,930,272,1161,397,side lying,normal
17372,4,964,533,1108,653,side lying,normal
17372,6,1084,386,1209,589,side lying,normal
17372,8,942,325,1131,563,prone lying,normal
17372,10,1129,309,1202,458,prone lying,normal
17372,12,818,329,1003,675,prone lying,normal
17373,1,982,166,1182,255,standing,diet
17373,3,930,272,1161,397,side lying,normal
17373,4,963,530,1110,653,side lying,normal
17373,6,1086,386,1210,589,side lying,normal
17373,8,941,325,1131,564,prone lying,normal
17373,10,1130,309,1201,457,prone lying,normal
17373,12,820,328,1003,678,prone lying,normal
17374,1,982,166,1182,255,standing,diet
17374,3,930,272,1161,397,side lying,normal
17374,4,963,530,1110,653,side lying,normal
17374,6,1086,386,1209,589,side lying,normal
17374,8,941,326,1130,566,prone lying,normal
17374,10,1130,309,1200,453,prone lying,normal
17374,12,824,326,1004,679,prone lying,normal
17375,1,982,166,1182,255,standing,diet
17375,3,930,272,1161,397,side lying,normal
17375,4,966,535,1108,653,side lying,normal
17375,6,1086,386,1209,589,side lying,normal
17375,8,941,327,1130,570,prone lying,normal
17375,10,1130,309,1200,451,prone lying,normal
17375,12,827,325,1002,675,prone lying,normal
17376,1,982,166,1182,255,standing,diet
17376,3,929,272,1162,399,side lying,normal
17376,4,967,536,1109,654,side lying,normal
17376,6,1087,386,1208,589,side lying,normal
17376,8,940,327,1129,571,prone lying,normal
17376,10,1129,309,1199,451,prone lying,normal
17376,12,830,325,1001,672,prone lying,normal
17377,1,982,166,1182,255,standing,diet
17377,3,928,272,1163,400,side lying,normal
17377,4,969,537,1109,654,side lying,normal
17377,6,1086,386,1207,588,side lying,normal
17377,8,942,329,1129,573,prone lying,normal
17377,10,1128,309,1199,450,prone lying,normal
17377,12,829,325,998,669,prone lying,normal
17378,1,982,166,1181,255,standing,diet
17378,3,928,272,1163,400,side lying,normal
17378,4,968,534,1110,653,side lying,normal
17378,6,1085,386,1206,588,side lying,normal
17378,8,943,330,1129,574,prone lying,normal
17378,10,1127,309,1199,452,prone lying,normal
17378,12,830,325,997,668,prone lying,normal
17379,1,981,166,1182,255,standing,diet
17379,3,928,272,1163,400,side lying,normal
17379,4,970,534,1111,653,side lying,normal
17379,6,1084,387,1205,588,side lying,normal
17379,8,943,329,1128,575,prone lying,normal
17379,10,1125,309,1199,454,prone lying,normal
17379,12,831,326,997,665,prone lying,normal
17380,1,981,166,1182,255,standing,diet
17380,3,928,272,1163,401,side lying,normal
17380,4,977,538,1111,650,side lying,normal
17380,6,1082,387,1204,589,side lying,normal
17380,8,944,330,1128,576,prone lying,normal
17380,10,1123,309,1199,457,prone lying,normal
17380,12,831,325,998,664,prone lying,normal
17381,1,981,165,1182,255,standing,diet
17381,3,927,272,1164,402,side lying,normal
17381,4,983,541,1110,647,side lying,normal
17381,6,1081,387,1203,589,side lying,normal
17381,8,943,329,1126,577,prone lying,normal
17381,10,1122,309,1200,459,prone lying,normal
17381,12,833,324,1000,664,prone lying,normal
17382,1,981,165,1182,255,standing,diet
17382,3,927,271,1164,402,side lying,normal
17382,4,986,545,1106,645,side lying,normal
17382,6,1080,387,1203,589,side lying,normal
17382,8,944,328,1126,577,prone lying,normal
17382,10,1122,309,1199,458,prone lying,normal
17382,12,833,324,1002,664,prone lying,normal
17383,1,981,165,1183,255,standing,diet
17383,3,929,272,1163,401,side lying,normal
17383,4,985,544,1106,644,side lying,normal
17383,6,1080,387,1204,590,side lying,normal
17383,8,943,326,1126,577,prone lying,normal
17383,10,1122,309,1199,458,prone lying,normal
17383,12,833,323,1002,665,prone lying,normal
17384,1,981,165,1183,255,standing,diet
17384,3,930,272,1162,401,side lying,normal
17384,4,983,539,1108,643,side lying,normal
17384,6,1081,387,1205,590,side lying,normal
17384,8,943,324,1124,576,prone lying,normal
17384,10,1120,309,1200,462,prone lying,normal
17384,12,833,323,1005,666,prone lying,normal
17385,1,981,165,1183,255,standing,diet
17385,3,930,274,1161,401,side lying,normal
17385,4,983,535,1112,643,side lying,normal
17385,6,1081,387,1206,590,side lying,normal
17385,8,942,321,1122,574,prone lying,normal
17385,10,1120,309,1200,462,prone lying,normal
17385,12,833,325,1006,666,prone lying,normal
17386,1,982,166,1182,255,standing,diet
17386,3,930,274,1161,401,side lying,normal
17386,4,983,533,1111,642,side lying,normal
17386,6,1083,388,1207,590,side lying,normal
17386,8,939,307,1123,569,prone lying,normal
17386,12,833,327,1006,666,prone lying,normal
17387,1,982,166,1182,255,standing,diet
17387,4,982,530,1112,642,side lying,normal
17387,6,1085,388,1208,590,side lying,normal
17387,8,934,292,1124,568,prone lying,normal
17387,12,833,327,1007,665,prone lying,normal
17388,1,982,166,1182,255,standing,diet
17388,4,982,527,1112,640,side lying,normal
17388,6,1083,389,1207,590,side lying,normal
17388,8,934,291,1123,568,prone lying,normal
17388,10,1124,309,1199,453,prone lying,normal
17388,12,833,327,1007,664,prone lying,normal
17389,1,982,167,1182,255,standing,diet
17389,4,982,524,1113,639,side lying,normal
17389,6,1083,388,1208,589,side lying,normal
17389,8,935,290,1121,566,prone lying,normal
17389,10,1124,309,1199,453,prone lying,normal
17389,12,833,327,1010,665,prone lying,normal
17390,1,982,167,1182,255,standing,diet
17390,4,982,520,1113,637,side lying,normal
17390,6,1082,388,1207,589,side lying,normal
17390,8,937,290,1118,560,prone lying,normal
17390,12,833,326,1012,666,prone lying,normal
17391,1,982,167,1182,255,standing,diet
17391,4,982,517,1114,636,side lying,normal
17391,6,1083,388,1209,589,side lying,normal
17391,8,939,291,1116,557,prone lying,normal
17391,12,833,325,1013,664,prone lying,normal
17392,1,982,167,1182,255,standing,diet
17392,4,982,514,1114,635,side lying,normal
17392,6,1083,388,1209,589,side lying,normal
17392,8,941,293,1115,555,prone lying,normal
17392,10,1117,310,1195,456,prone lying,normal
17392,12,834,325,1014,663,prone lying,normal
17393,1,982,167,1182,255,standing,diet
17393,4,981,510,1115,635,side lying,normal
17393,6,1081,387,1209,590,side lying,normal
17393,8,940,291,1115,556,prone lying,normal
17393,10,1120,310,1198,452,prone lying,normal
17393,12,833,326,1015,664,prone lying,normal
17394,1,982,167,1182,255,standing,diet
17394,4,981,507,1117,635,side lying,normal
17394,6,1081,385,1209,590,side lying,normal
17394,8,940,289,1115,555,prone lying,normal
17394,10,1128,309,1197,432,prone lying,normal
17394,12,834,326,1017,662,prone lying,normal
17395,1,983,167,1182,255,standing,diet
17395,4,983,505,1119,635,side lying,normal
17395,6,1078,386,1206,590,side lying,normal
17395,8,941,289,1115,552,prone lying,normal
17395,10,1131,309,1197,424,prone lying,normal
17395,12,834,326,1017,661,prone lying,normal
17396,1,983,167,1182,255,standing,diet
17396,4,985,501,1122,635,side lying,normal
17396,6,1078,387,1204,590,side lying,normal
17396,8,943,290,1115,553,prone lying,normal
17396,10,1131,308,1197,423,prone lying,normal
17396,12,833,327,1018,662,prone lying,normal
17397,1,983,167,1182,255,standing,diet
17397,4,986,497,1125,635,side lying,normal
17397,6,1077,388,1203,590,side lying,normal
17397,8,943,287,1115,549,prone lying,normal
17397,10,1132,308,1196,420,prone lying,normal
17397,12,832,328,1017,662,prone lying,normal
17398,1,984,167,1182,255,standing,diet
17398,4,986,492,1126,635,side lying,normal
17398,6,1076,387,1203,591,side lying,normal
17398,8,940,282,1115,548,prone lying,normal
17398,12,832,330,1017,664,prone lying,normal
17399,1,984,167,1181,255,standing,diet
17399,4,986,490,1125,635,side lying,normal
17399,6,1075,387,1202,591,side lying,normal
17399,8,934,278,1113,549,prone lying,normal
17399,12,831,330,1018,665,prone lying,normal
17400,1,985,168,1181,255,standing,diet
17400,4,986,489,1123,635,side lying,normal
17400,6,1075,387,1202,592,side lying,normal
17400,8,927,275,1108,548,prone lying,normal
17400,12,832,333,1018,665,prone lying,normal
17401,1,983,168,1180,255,standing,diet
17401,4,987,490,1122,635,side lying,normal
17401,6,1072,385,1200,593,side lying,normal
17401,8,920,273,1102,545,prone lying,normal
17401,12,832,334,1019,667,prone lying,normal
17402,1,982,167,1181,255,standing,diet
17402,4,989,491,1120,635,side lying,normal
17402,6,1071,384,1200,593,side lying,normal
17402,8,917,273,1101,543,prone lying,normal
17402,12,832,335,1019,667,prone lying,normal
17403,1,981,167,1181,255,standing,diet
17403,4,989,491,1118,634,side lying,normal
17403,6,1071,383,1200,593,side lying,normal
17403,8,916,272,1100,540,prone lying,normal
17403,12,832,336,1019,666,prone lying,normal
17404,1,981,167,1181,255,standing,diet
17404,4,990,492,1117,634,side lying,normal
17404,6,1070,382,1200,593,side lying,normal
17404,8,915,272,1100,536,prone lying,normal
17404,12,832,337,1020,666,prone lying,normal
17405,1,981,167,1181,255,standing,diet
17405,4,990,492,1116,635,side lying,normal
17405,6,1070,381,1199,593,side lying,normal
17405,8,915,273,1101,535,prone lying,normal
17405,12,832,338,1020,664,prone lying,normal
17406,1,981,166,1181,255,standing,diet
17406,4,992,492,1115,635,side lying,normal
17406,6,1069,381,1199,592,side lying,normal
17406,8,914,274,1103,535,prone lying,normal
17406,12,832,337,1020,663,prone lying,normal
17407,1,981,166,1181,255,standing,diet
17407,4,992,492,1115,635,side lying,normal
17407,6,1069,380,1199,592,side lying,normal
17407,8,914,274,1104,533,prone lying,normal
17407,12,831,337,1021,663,prone lying,normal
17408,1,981,166,1181,255,standing,diet
17408,4,992,492,1113,635,side lying,normal
17408,6,1072,379,1201,592,side lying,normal
17408,8,912,274,1104,533,prone lying,normal
17408,12,831,337,1022,664,prone lying,normal
17409,1,981,166,1181,255,standing,diet
17409,4,991,491,1113,635,side lying,normal
17409,6,1073,379,1202,592,side lying,normal
17409,8,910,275,1105,532,prone lying,normal
17409,12,830,338,1022,665,prone lying,normal
17410,1,981,166,1181,255,standing,diet
17410,4,989,486,1113,634,side lying,normal
17410,6,1075,379,1202,592,side lying,normal
17410,8,909,274,1107,533,prone lying,normal
17410,12,830,339,1022,666,prone lying,normal
17411,1,981,166,1181,255,standing,diet
17411,4,987,479,1115,633,side lying,normal
17411,6,1078,380,1202,591,side lying,normal
17411,8,909,274,1110,533,prone lying,normal
17411,12,830,340,1023,666,prone lying,normal
17412,1,981,166,1181,255,standing,diet
17412,4,986,475,1115,633,side lying,normal
